20231031|09|- None -|963,311.72|1|
20231130|09|- None -|222,472.72|1|
20231231|09|- None -|111,236.36|1|
20231130|09|- None -|203,163.16|1|
20231130|09|- None -|-826.14|1|
20231231|09|- None -|14,857.66|1|
20231130|09|- None -|-494,666.78|1|
20231231|09|- None -|-742,000.17|1|
20231031|09|- None -|-989,333.56|1|
20231231|09|- None -|2,400.01|1|
20231031|09|- None -|200.00|1|
20231231|09|- None -|2,528.58|1|
20231130|09|- None -|400.00|1|
20231231|09|- None -|1,200.00|1|
20231031|09|- None -|50.00|1|
20231231|09|- None -|20,041.20|1|
20231031|09|- None -|300.00|1|
20231031|09|- None -|100.00|1|
20231031|09|- None -|4,664.00|1|
20231231|09|- None -|13,992.00|1|
20231031|09|- None -|2,759.60|1|
20231231|09|- None -|5,519.20|1|
20231231|09|- None -|4,500.00|1|
20231031|09|- None -|79,260.00|1|
20231231|09|- None -|237,780.00|1|
20231130|09|- None -|158,520.00|1|
20231231|09|- None -|82,245.36|1|
20231231|09|- None -|11,500.00|1|
20231231|09|- None -|11,201.69|1|
20231231|09|- None -|763.40|1|
20231031|09|- None -|181,758.40|1|
20231231|09|- None -|181,758.40|1|
20231130|09|- None -|181,758.40|1|
20231031|09|- None -|4,000.00|1|
20231130|09|- None -|9,430.00|1|
20231031|09|- None -|1,100.00|1|
20231130|09|- None -|550.00|1|
20231231|09|- None -|2,188,757.32|1|
20231231|09|- None -|-6,000.00|1|
20230831|09|- None -|-22,866,544.21|1|
20231231|09|- None -|-22,866,544.21|1|
20231031|09|- None -|-45,733,088.42|1|
20231231|09|- None -|1,170.92|1|
20230930|09|- None -|106,766.76|1|
20231130|09|- None -|106,766.76|1|
20231031|09|- None -|106,766.76|1|
20231231|09|- None -|106,766.76|1|
20231031|09|- None -|258,517.16|1|
20231231|09|- None -|1,034,068.64|1|
20231130|09|- None -|517,034.32|1|
20230930|09|- None -|258,517.16|1|
20231031|09|- None -|1,801,594.48|1|
20230930|09|- None -|1,801,594.48|1|
20231231|09|- None -|1,801,594.48|1|
20231130|09|- None -|1,801,594.48|1|
20231231|09|- None -|446,465.58|1|
20231031|09|- None -|446,465.58|1|
20231130|09|- None -|446,465.58|1|
20230930|09|- None -|446,465.58|1|
20231130|09|- None -|29,061.04|1|
20231031|09|- None -|14,530.52|1|
20231231|09|- None -|29,061.04|1|
20231130|09|- None -|2,053.27|1|
20231231|09|- None -|4,106.54|1|
20231130|09|- None -|138,147.24|1|
20231231|09|- None -|157,882.56|1|
20231231|09|- None -|428,886.80|1|
20231130|09|- None -|203,721.23|1|
20231231|09|- None -|-562,619.45|1|
20231130|09|- None -|-112,523.89|1|
20231130|09|- None -|-920.50|1|
20231231|09|- None -|-2,220,844.47|1|
20231130|09|- None -|-2,220,844.47|1|
20231130|09|- None -|-4,725.28|1|
20231231|09|- None -|-33,076.96|1|
20231031|09|- None -|-712,962.25|1|
20231231|09|- None -|-109,368,409.15|1|
20231130|09|- None -|-0.80|1|
20231231|09|- None -|162,982,098.42|1|
20231130|09|- None -|217,309,464.56|1|
20231031|09|- None -|108,654,732.28|1|
20230930|09|- None -|54,327,366.14|1|
20231231|09|- None -|60,231,412.77|1|
20231031|09|- None -|21,575,431.44|1|
20231130|09|- None -|17,080,549.89|1|
20231031|09|- None -|-817,399.90|1|
20231231|09|- None -|-2,452,199.70|1|
20231130|09|- None -|-817,399.90|1|
20230930|09|- None -|-1,058,521.59|1|
20231231|09|- None -|-8,468,172.72|1|
20231130|09|- None -|-5,292,607.95|1|
20231031|09|- None -|-1,058,521.59|1|
20231231|09|- None -|588,773.50|1|
20231130|09|- None -|-41,912.25|1|
20231231|09|- None -|204,630.00|1|
20231231|09|- None -|-19,374.00|1|
20231231|09|- None -|1,941.00|1|
20231231|09|- None -|0.00|1|
20231130|09|- None -|24,201.21|1|
20231231|09|- None -|580,829.04|1|
20231130|09|- None -|0.00|1|
20231031|09|- None -|0.00|1|
20231231|09|- None -|0.00|1|
20231231|09|- None -|88,052.16|1|
20231130|09|- None -|16,771.84|1|
20231231|09|- None -|0.00|1|
20231130|09|- None -|0.00|1|
